comment,label,score
Dear Speed Mr Speed it would be nice if you use a voice sighter in your video so that fans in various voices understand what you say,POSITIVE,0.6028667688369751
Its so rude saying rang kai in chinese that means go away,NEGATIVE,0.997954249382019
41046 but Google is banned in china btw shes the most lucky person who travelled with speed all alone without knowing whos this guy,NEGATIVE,0.9657328128814697
Bro got cooked by Chinese basketball player and nobody mention it crazyy,NEGATIVE,0.9893815517425537
I will visit china someday amazing country,POSITIVE,0.9998175501823425
Indonesians people is everywhere that satuduatiga,POSITIVE,0.9038419723510742
Next North Korea speed,POSITIVE,0.9709148406982422
If it was Western media they would have said the Chinese government didnt allow him to stream and they took away his equipment and sent him to jail,NEGATIVE,0.9995564818382263
I have to said that his body guards were so rude that they keep saying get off in Chinese,NEGATIVE,0.9995470643043518
4144 100 wife material stronger than NA boys facebluesmiling,NEGATIVE,0.7049010992050171
In fact after I watched all other streams and watched Shanghai session the last I think this Shanghai session was probably the worst It seems unorganized at all Not showing much of Shanghai at all,NEGATIVE,0.9998162388801575
Glad Speed opened your mind,POSITIVE,0.9998408555984497
Too bad most people will never realise as they have been deeply misled And some are personally choosing to remain ignorant about China,NEGATIVE,0.9948081374168396
Welcome to the real world away from fake news,POSITIVE,0.9998056292533875
Lol Bfo this is chinese Propaganda,NEGATIVE,0.9984124898910522
I wouldnt want him to go there its not safe,NEGATIVE,0.9996125102043152
You cant use YouTube in northkorea There is no connection with the outside world at all Maybe he can just release a recorded one in live,NEGATIVE,0.9987096786499023
Thats never happening by the way North Korea is very strict about any sort of western influence in there,NEGATIVE,0.9922542572021484
Then what about shankai,POSITIVE,0.980941891670227
too rude more than rangkai,NEGATIVE,0.9995470643043518
wait so If I personally havent harmed a Black person ever before I can say that to them btw we capitalize the B in BLACK here have respect and please speak english,POSITIVE,0.9596456289291382
Metapharsical,NEGATIVE,0.9321457743644714
whats the name of the person playing basketball,NEGATIVE,0.9752071499824524
ThatCray nahthat chinese guy name bro,NEGATIVE,0.994926929473877
expectation,NEGATIVE,0.9578571319580078
No actually there were more korean in his stream,NEGATIVE,0.9970665574073792
CCCCCCCCC,NEGATIVE,0.9436702728271484
Ur not even from there north korea kids dont do sht like this,NEGATIVE,0.9953820109367371
Bro wants Speed rot in jail in NK lmao,NEGATIVE,0.9979386925697327
Russia next,POSITIVE,0.9967203736305237
Chindo,POSITIVE,0.76287841796875
You want the guards to say please get off next time,NEGATIVE,0.9976801872253418
thekevinrocks99 I mean they word they chose is inappropriate they are very rude and disrespect,NEGATIVE,0.999625563621521
HeisenbergKarlt2q so how do you expect two guards to protect one person against hundreds of fans and potentially crazy fans Their job is to protect not to be nice Put yourself in Kais shoes would you have your guards be slightly rude or have your safety compromised,NEGATIVE,0.995712161064148
thekevinrocks99 they are not just fans there are also people just walking on the streets,NEGATIVE,0.614371120929718
HeisenbergKarlt2q well blame the fans then they are they ones following him and making it difficult for the other people on the street,NEGATIVE,0.9980394244194031
thekevinrocks99 yes,POSITIVE,0.9900972843170166
actually that word in China is not the offensive one he is sensitive thekevinrocks99,NEGATIVE,0.95235675573349
diobrando9376 thank you,POSITIVE,0.999761164188385
It might have been told by those unprofessional MCN employees,NEGATIVE,0.9961397051811218
thekevinrocks99 You should be nice as a person and an outsider,POSITIVE,0.9782418608665466
Yang02517 you can say the same to the fans yelling and trying to touch another person,NEGATIVE,0.986774206161499
I think they said that the pink hair guy told them to say that since they dont know what that means they trusted him and believed it was a good way of saying to move out the way,NEGATIVE,0.9952697157859802
Bro they got a bad translator,NEGATIVE,0.9995920062065125
diobrando9376 It is especially when they were shoutingyelling its like shoutingyelling movemove away in English to random people on the streets Its disrespectful and rude to other nonfan people just passing by His translator should have taught them more correct words,NEGATIVE,0.9993906021118164
Who name girl SenOzhik,NEGATIVE,0.801093578338623
45039 how he ignore this,NEGATIVE,0.9989076852798462
It was wild and awesome to be on your live stream Thank you for signing in My shirt 50318 speedddddd,POSITIVE,0.9998364448547363
Next Middle East tour chat like it those who wanted to see speed in Middle East,POSITIVE,0.9897515773773193
Can we get mods to ban the word kiss whenever theres a girl near him,NEGATIVE,0.9986984729766846
the Translator is so terribleand he missed the best food and the garden in Yu Garden unbelievable,NEGATIVE,0.9997809529304504
I like the chill stream where he just walks and explores the most,POSITIVE,0.9980016350746155
At the start of the stream speed getting ready to get into his character is funny af,POSITIVE,0.9927700161933899
No scream no overact i think chinese and ireland is the best people in speed streming,POSITIVE,0.9990659356117249
Now Americans know how far we are behind China in technology We still think we have the best cars best phones and the best AI They just showed you BYD cars HUAWEI phones and Deepseek AI Their drones are better robots also Now you know why our government wants to ban HUAWEI Deepseek TikTok and Chinese cars Do you still think that the US is the greatest country Go abroad and see the world 90 of Americans have not even traveled overseas and just believe that the US is the greatest Im so thankful that SPEED showed us the real China Friendly peaceful advanced safe joyful 0 like what is on American media or as our government described,POSITIVE,0.9726635217666626
bro US say china worst in they media but when i see this they nice and they place very beautiful like old kingdom china village i see in movie,POSITIVE,0.9968980550765991
910 the grandad was so confused then so happy,POSITIVE,0.9994611144065857
Speed can you please come to Shanghai again July 2025 Those that want to speed come back to Shanghai,POSITIVE,0.9972878694534302
The timing is crazy,NEGATIVE,0.955335795879364
4545 they changed the song cuz of copyright,NEGATIVE,0.9927756786346436
45001 He took a photo with her earlier,NEGATIVE,0.906427264213562
dilshankaru she wants to give speed a instant photo paper using her phone,NEGATIVE,0.9829958081245422
He get distract from man bark,NEGATIVE,0.8507115244865417
he not interested in minors,NEGATIVE,0.9651064872741699
Bro what Lmfao he was not tryna pull her neither was she she was just tryna get a picture of speed with her Polaroid RSCB,NEGATIVE,0.989682137966156
Alanvasquez8375 nah bro he tryna pull out his diddy blood bro,NEGATIVE,0.9981256127357483
o Its you,POSITIVE,0.9961511492729187
welcome to China bro,POSITIVE,0.9997493624687195
make a video showing us your signed shirt man we couldnt see the sign that good also good content,POSITIVE,0.9964935183525085
Speed has so many fans in middle east bro,POSITIVE,0.9987045526504517
Yeah we definitely need that mod becuz we all know that ishowspeed has a girlfriend so I am bit scared to see speed whenever he sits beside a girl during his world tour stream,NEGATIVE,0.9840430617332458
people are complaining about it but the ones that are spamming it in his comments,NEGATIVE,0.9975907802581787
Naw we dont ban words Speeds community isnt soft,NEGATIVE,0.9169158339500427
IShowSpeeds live streaming of travel in China has attracted widespread global attention,POSITIVE,0.9984941482543945
The funny thing is when theres prohibited to use youtube in China for citizens Speed is streaming to the world,POSITIVE,0.6107456088066101
If Somali is respectful like him he wouldnt be hated so much,NEGATIVE,0.5036482810974121
4543 They removed the song,NEGATIVE,0.9991831183433533
Speed came to China He didnt know that there were so many people who knew him and liked him living in this magical land The fans here showed him unimaginable enthusiasm What shocked him and his team was that the fans here respected him very much They were excited but very restrained when they saw him They knew that he was tired and would give him water They knew that he was hungry and would feed him This was the case in every city he passed through Because this is the Chinese etiquette of hospitality Friends coming from afar must be fed and wellnourished He met Tian Yiming and sang his favorite song Love You at 105 Degrees together He climbed the Great Wall and saw the super weapon of Chinese aunties Level 10 Beauty He went to Shaolin Temple made friends through martial arts and met Master Liang who may be the best martial arts teacher in his life He ate an authentic Chengdu hot pot and tasted what authentic spicy and hot is He saw why Chongqing is called the cyberpunk city and also showed the world the real shock of China beyond the foreign media filter He had a beautiful encounter on a cruise ship in Hong Kong that saved the entire live broadcast A sweet girl from Zhejiang showed him the cuteness friendliness innocence and romance of Chinese girls He experienced the hightech from China in Shenzhen that stunned the world He finally came to Changsha and finally met Da Zhangwei and sang Sunshine Rainbow Little White Horse together It was also because of Da Zhangweis popular song that he won countless fans in China He also met a friendly and enthusiastic Chinese uncle who treated him as a brother He followed him all the way in various cities in China and took care of him willingly This is the best interpretation of fate and friendship from Chinese men Thank you Speed thank you for showing the world the true side of this country and the people on this land There is an old Chinese saying It is a great pleasure to have friends coming from afar All people in the world are brothers I guess Speed has realized the meaning of this sentence during his trip to China,POSITIVE,0.9993908405303955
Thr different cities have their individual pride and character,POSITIVE,0.9982116222381592
jackson touchin his booty during dragon dance lmaooo,POSITIVE,0.9992196559906006
chinas people are humble and nicelove from Bangladesh,POSITIVE,0.9988887906074524
Last week I went to Shanghai for a school trip and I wouldve seen him if the school trip was earlier,NEGATIVE,0.9597342610359192
His bodyguard is so good,POSITIVE,0.9998700618743896
Boy got clapped by Chinese Kobe,POSITIVE,0.9973813891410828
Who the heck is the translator Speed said hell give the money to the man but the translator told the man speed wanted Im to do 10 push ups in order to get the money,NEGATIVE,0.9993695616722107
I didnt watch the full stream but if he havent then he should try the Chinese subway They are way safer and cleaner than the ones in New York and they have English translations too,NEGATIVE,0.9879395961761475
Chinese people are so respectful TO SPEED,POSITIVE,0.9888169765472412
11657 telling the kids to quit vaping is cool,POSITIVE,0.9907947182655334
Bro is winning out there in China,POSITIVE,0.999808132648468
The Chinese people are warm and hospitable and welcome international friends to follow local customs,POSITIVE,0.9998785257339478
China might not be an Utopia but its the best country i have ever seen W China,POSITIVE,0.9997678399085999
If Chinese sell their charger car to American citizen tesla would go down,NEGATIVE,0.9989809393882751
Chinese are discriminated against in many places abroad but speed is welcomed and respected in China What I want to say is that we have not changed our minds because of longterm discrimination but please respect the Chinese Dont insult the Chinese people,POSITIVE,0.9997319579124451
The people here are warm and welcoming making you feel at home,POSITIVE,0.9998806715011597
Shanghai is a modern city with high capacity the convenient life style and high medical level here made it a dream place for people to live,POSITIVE,0.999764621257782
1949 1953 how did speed not get the reference,NEGATIVE,0.999534010887146
Thank you for sharing Welcome to visit China often,POSITIVE,0.9998575448989868
10500 she ate fr she swooped in for him like a knight in shining armour,POSITIVE,0.9956513047218323
Ishowspeed definitely mastered the art of dapping,POSITIVE,0.9986982345581055
Chinas highspeed rail 5G and Internet payment each one is a testament to the benefits to the people,POSITIVE,0.9996722936630249
I dont understand why u hired these translators They cannot even translate properly especially the guy with pink hair He always adds his own opinions to your original sentence How come you work with this translator team Fire them,NEGATIVE,0.998961329460144
The jackson girlfriend thing is so funny,POSITIVE,0.9993684887886047
They were booing the girl in that taxi Funnny shit They got jealous off her 053300,NEGATIVE,0.985395073890686
Love from Bangladesh,POSITIVE,0.9998406171798706
The walkability in Chinas cities is insaneeeee,NEGATIVE,0.9738994836807251
As a Chinese I wanna cry this is so funny,POSITIVE,0.9997287392616272
Asia loves Speed These are always his craziest streams,POSITIVE,0.999439537525177
I love how kfc gave him a free pass to food for a lifetime and this man never uses it Legend,NEGATIVE,0.819801390171051
23342 ayoo what are frontman doing there,POSITIVE,0.9927635788917542
Frrrr that Jackson if thats his name dap was crazy,NEGATIVE,0.9968189001083374
RORONOAZORO to be honest there are so many good dap i didnt even remember the people name,NEGATIVE,0.9841556549072266
invinciblei9n Jackson was the ping pong guy he dapped him while he was eating the dipping noodles,NEGATIVE,0.988770604133606
RORONOAZORO about that the ping pong match was sad to watch,NEGATIVE,0.9930130839347839
invinciblei9n YOU CANT LOSE OFF A MATCH POINT SERVE 20 misses later still loses,NEGATIVE,0.9926525354385376
RORONOAZORO i couldnt bear to watch it,NEGATIVE,0.8086791038513184
Da great wall of China is really on another level,POSITIVE,0.9923155307769775
Wang jiaers Please move is very useful for speed,POSITIVE,0.9985690116882324
He is the shooter in One Piece collecting his buddies all over the world Hes collecting his crew the lovely girl is his emotional helmsman because she is very sympathetic and his uncle is his cook taking care of everyones food,POSITIVE,0.9996486902236938
1 bark bros cooked,NEGATIVE,0.823820173740387
Bro this one of the best stream nice people and friendly i was watching some videos from short so i think this is the best stream w china after Indonesia love it,POSITIVE,0.9997053742408752
3905 its not marriage market Its a speedy dating corner,NEGATIVE,0.9935691356658936
Let me tell you a story Uncle Duck in a red coat is actually a very good person He is dedicated to promoting the specialties of his hometown many of which are public welfare Similarly he wants to appear on Speeds live broadcasts all the time just to promote his hometowns products so that Chinese consumers can know about their hometowns specialties Moreover he often appears in various public welfare activities such as helping the elderly in nursing homes and earthquake relief He is a volunteer and has many government issued public welfare honor certificates Many people think he is an Internet clown but I dont think so I admire him very much If he frequently enters the live broadcast and disturbs everyone I am willing to apologize for him He is really a good person,POSITIVE,0.6804839968681335
10737 imagine you are eating with your family and then famous Youtuber you know come to you and give free Dumpling omg i like the feelings hes a lucky fan tho,POSITIVE,0.9989508390426636
From his time in southeast asia ishowspeed only knows the word SANTAI,NEGATIVE,0.9919731616973877
4141 The moment after Saibu Shirabe become the boss of ISA,POSITIVE,0.9424591064453125
Speed got that Kevin Hart skills at sports,POSITIVE,0.999477207660675
603 not even 5 mins in China and they hitting him with the N word,NEGATIVE,0.9974027276039124
Thanks for publisizing my Great China,POSITIVE,0.9996857643127441
Your video shows the real China and makes those who just talk nonsense shut up,NEGATIVE,0.9961227774620056
Peoples lives are getting better and the streets are clean orderly and full of energy,POSITIVE,0.999724805355072
1956 He still speaks Indonesian its funny,POSITIVE,0.9990323781967163
The Shanghai Museum holds 5000 years of Chinese art treasures,POSITIVE,0.9994775652885437
Nowhere beats Japan in term of cleanliness politeness,NEGATIVE,0.9985717535018921
IShowSpeeds live streaming of travel in China provides people with an unfiltered Chinese perspective,POSITIVE,0.9962679743766785
IShowSpeeds journey to China provides people with an unfiltered perspective of China,POSITIVE,0.9980879426002502
Your bodyguards are disgusting they are disrespectful and rude they dont respect people they are in another country they dont have to be rude,NEGATIVE,0.9976425766944885
IShowSpeeds journey to China showcases the real unfiltered China to the international community,POSITIVE,0.9990137815475464
IShowSpeeds journey to China allows the world to understand the real China,POSITIVE,0.9993559718132019
I am Chinese teacher Thank you Speed you let more People know the real CHINA,POSITIVE,0.9996170997619629
the black basketball court is lit China is so cool so modern so clean,POSITIVE,0.9973627924919128
Speed is from another planet,POSITIVE,0.9641373157501221
I feel bad for Ishowspeed because he has to deal with a lot of fans around the world,NEGATIVE,0.9990394711494446
China have a perfect blend of tradition and modesty and civic sense win country fr,POSITIVE,0.9996416568756104
Neigeis that means in Chinese Its not N Word,NEGATIVE,0.9980144500732422
4620 whats wrong with song,NEGATIVE,0.9973235726356506
Santai santai thanks speed still using that Indonesian word 1953,POSITIVE,0.9960073828697205
50243 speed respect to fans,POSITIVE,0.9984869956970215
This video is speeds first day in China,POSITIVE,0.9944524168968201
Speed looks small but he has a massive amount of muscle That girl underestimated,POSITIVE,0.9785208702087402
Bro lost at pingpong literally like 45 rounds,NEGATIVE,0.993436336517334
Chinas traditional festivals are lively and full of cultural charm,POSITIVE,0.999884843826294
SPEED NEEDS A MULTILINGUAL GUIDE AT LEAST 10 LANGUAGES,NEGATIVE,0.9982910752296448
speed from In ,POSITIVE,0.9922427535057068
61211 best dish in China is egg fried rice or the peking roast duck,POSITIVE,0.9301067590713501
The body guards suck They are considered arrogant and rude in China You must now know that you dont need body guards there,NEGATIVE,0.9927720427513123
This is very different from what was said by,POSITIVE,0.986420214176178
That translator pmo dawg,NEGATIVE,0.9887239933013916
Huangpu River cruises show the citys contrasts old docks vs futuristic towers,POSITIVE,0.9883955717086792
Bro you need to show JD Peasant Vance whats up in China,NEGATIVE,0.9818422794342041
4545 did they just replaced the orignal song,NEGATIVE,0.9989546537399292
I love china and their people love from India,POSITIVE,0.9997639060020447
Chinas cultural heritage is rich and diverse offering a fascinating glimpse into its long history,POSITIVE,0.9998428821563721
Can you imagine the stamina of the camera man,POSITIVE,0.9994780421257019
I hope everyone can adapt to local customs and better experience Chinese culture,POSITIVE,0.9952351450920105
BRO YOUR TRANSLATORS HAVE BEEN MID SO FAR,NEGATIVE,0.9900334477424622
Nanjing Roads neon signs and shops never sleep,POSITIVE,0.9336240291595459
4630 I dont understand why she starts crying here No one seems to be commenting on it either,NEGATIVE,0.9968070983886719
That last chinese woman was beautiful,POSITIVE,0.9993232488632202
Chinese cuisine is incredibly diverse and every dish is a treat for the taste buds,POSITIVE,0.9998071789741516
have to say that translator who said he provided service to Alibaba is totally bad at translating,NEGATIVE,0.9998145699501038
I ddnt expect china to be clean plce,NEGATIVE,0.9982675313949585
61500 cameraman in the back is crashing out and panicking going through his American propaganda while Speed is all chill Yeah youre streaming on a blocked website in China and there are chinese police all around who dgaf He really think they going to arrest and take their equipment lmao,NEGATIVE,0.9988962411880493
Plz china put this guy in jail plz,NEGATIVE,0.9980632662773132
Your bodyguard shouldnt be blocking people and telling them to move aside with the people just minding their own business I get security doing it to the fans that are actively in his face,NEGATIVE,0.9900451302528381
Its best to personally visit China now a rapidly progressing and magical country More than 100 cities are like this,POSITIVE,0.9996176958084106
128 lmao hilarious love it,POSITIVE,0.9998589754104614
This short video shows the real China to foreign people more directly,NEGATIVE,0.9336496591567993
IShowSpeeds live streaming of travel in China provides foreign audiences with an alternative channel to understand the real China,POSITIVE,0.9980289340019226
10930 They dont speak English but somehow everything we use says Made in China Thats fluent enough,POSITIVE,0.9584048390388489
crazy how i have been to most of these places in shanghai,POSITIVE,0.9014648199081421
43640 speeds reaction when he mentions he has a ferrari too,POSITIVE,0.9601371884346008
Were there any better interpreters in china So much got lost in poor translation and Speed was not able to understand and react in a more authentic and complete way Anyway I got to laugh so hard at times He is so dang funny,NEGATIVE,0.9846842885017395
247 convenience stores make latenight snacks easy and delicious,POSITIVE,0.9996975660324097
God bless China,POSITIVE,0.9996293783187866
IShowSpeeds live streaming of travel in China allows the world to get to know the real China,POSITIVE,0.9984018206596375
There are many checkin spots in Shanghai including the Shanghai Bund Shanghai Postal Museum Shanghai Disneyland and Yu Garden,POSITIVE,0.9879989624023438
He is the shooter in One Piece collecting his buddies all over the world Hes collecting his crew who have joined the team with the helmsman and the cook The lovely girl is his emotional helmsman Because she is very sympathetic her uncle is his cook and takes care of everyones food,POSITIVE,0.9996235370635986
33009 I show speed meets fake Da Zhang Wei,POSITIVE,0.5053562521934509
Bro streaming at 2k without lagging,POSITIVE,0.9910178184509277
IShowSpeeds live streaming of travel in China showcases the real unfiltered China to the international community,POSITIVE,0.9982538819313049
YOU HIRED THE WORST TRANSLATORS EVERYTIME YOU SPEAK TO PEAOPLE THEY WERE JUST DOING THEIR OWN THINGS WITHOUT EVEN TRANSLATING TO BRIDGE THE COMMUNICATION GAP VERY BAD AND USELESS GUYS,NEGATIVE,0.999798595905304
Chinese culture has a long history and I hope you can show it to the world,POSITIVE,0.9997716546058655
1 million sub in 10 days WOW hes blown up and keep going wtf this guy is mad,NEGATIVE,0.9975525736808777
The bodyguard never change her suit,POSITIVE,0.9899863600730896
That police who cover the camera and kicked speed out should be ashamed This guy speed introduce china culture and etc to the world,NEGATIVE,0.6753581166267395
China needs you to promote it,POSITIVE,0.9804695248603821
Even though Bro idolizes Cristiano Ronaldo now Bro really appreciates other peoples idols especially Lionel Messi,POSITIVE,0.9984080195426941
ads every 2 or 3 minutes,NEGATIVE,0.990253210067749
Less than 24hrs in China asking about chicken then going to KFC,NEGATIVE,0.9912877678871155
Yu Gardens classical pavilions offer peace in the bustling city,POSITIVE,0.999647855758667
IShowSpeeds journey to China allows people from various countries to get to know the real China,POSITIVE,0.99888676404953
I have to take a look at the translation of Li Meiyuee who is actually wrong,NEGATIVE,0.9991636276245117
this is the longest video I saw,NEGATIVE,0.9949153661727905
IShowSpeeds trip to China makes foreigners know the real China,POSITIVE,0.9921495914459229
If I go to Shanghai I will also go to the Bund to check in It is a great angle to take pictures and the lighting is beautiful too,POSITIVE,0.9998315572738647
The Poor lady in the bus,NEGATIVE,0.9957305788993835
Man if speed actually streams in North Korea hes the greatest streameryoutuber of all time,POSITIVE,0.9992664456367493
can you come in danmark agin this was fun bro,POSITIVE,0.9993754029273987
Chinas natural landscapes are breathtaking from mountains and lakes to forests and grasslands,POSITIVE,0.9998192191123962
53113 XXX if see this chat i love you thank you help speed escape from crowded,POSITIVE,0.9966529011726379
Speed should stick to the girl translator the boy 1 not doing his job at all,NEGATIVE,0.9992444515228271
4704 so cute this girl,POSITIVE,0.9998038411140442
Tianzifangs narrow alleys hide quirky art studios and tea houses,NEGATIVE,0.9769260287284851
4545 singing Chinese song 10140 Speed meets a sister from Indonesia,POSITIVE,0.9983131885528564
when i go to china ill go directly to marriage market,NEGATIVE,0.9987555742263794
Fire your interpreter bro Hes not doing his job and in a way hurting your image,NEGATIVE,0.999745786190033
Cincinnati boi doin his thing yurrr 513,NEGATIVE,0.9233293533325195
His bodyguards has brain damage they need to lay off the galaxy gas fr,NEGATIVE,0.9993782043457031
Jackson Wang Holy shit Got7,NEGATIVE,0.9944416880607605
The interpreter was horrible Speed didnt asked the 62 years old man to do pushups to get the 100 dollars but the interpreter,NEGATIVE,0.9859171509742737
Zhang Wei has a concert in Hangzhou China on April 12th,POSITIVE,0.9984827637672424
OMG u really went to honk Kong,POSITIVE,0.8603623509407043
bruh u need a new translator man that guy had no idea what hes doing,NEGATIVE,0.9995943903923035
After this video now I want to go to China,POSITIVE,0.9850060343742371
Just have xiaomanyc as a translator for anywhere speed goes,NEGATIVE,0.9861165881156921
Hes the irl joyboy,POSITIVE,0.517700731754303
I think bro might be in trouble if he gets back to USA,NEGATIVE,0.9965582489967346
Speed Da Zhang Wei has agreed to meet you,POSITIVE,0.9994650483131409
Your sharing allows more foreigners to see the real China,POSITIVE,0.9988757967948914
i think some passengers are too crazyprobably rude,NEGATIVE,0.999144434928894
CHINA IS BEAUTIFUL I wish i live there,POSITIVE,0.9997883439064026
I thought ishowspeed would be meeting the Chinese president,POSITIVE,0.972968339920044
IShowSpeeds live stream lets the world know the real China,POSITIVE,0.9986879229545593
Welcome to China I hope you can love China Just like we do,POSITIVE,0.9998500347137451
welcome bro,POSITIVE,0.999823272228241
Chinas rich history and culture are fascinatingevery ancient site has a story to tell,POSITIVE,0.9995473027229309
Zhujiajiao Water Town feels like a Venice of the East,POSITIVE,0.9921132326126099
Which platform is he streaming,NEGATIVE,0.885211169719696
The perfect blend of modernity and tradition makes China uniquely charming,POSITIVE,0.9998830556869507
Thanks for 618 subscribers,POSITIVE,0.999349057674408
Jackson Wang,POSITIVE,0.7242147326469421
1424 its not Chinese YouTube its just YouTube but you have to use a vpn,NEGATIVE,0.9948697090148926
The city lights at night are dazzling like a fairytale world,POSITIVE,0.9998781681060791
French Concessions treelined streets whisper stories of old Shanghai,POSITIVE,0.9948152899742126
wont even lie its funny seeing the people stare at him whenever I see a Chinese person I stare because its so rare,POSITIVE,0.7327914237976074
Watching speed in India will break the internet,POSITIVE,0.9908590912818909
whats the name of song at 4648,NEGATIVE,0.9291927218437195
The guy who did the translation is really a racist not professional and he was misleading you The barber didnt say your hair was raggedy Please dont believe your interpreter We love your hair and you are a really nice guy Dont be sad,POSITIVE,0.9834203720092773
BEST COUNTRY,POSITIVE,0.9998470544815063
I just love speed I fucking love speed,POSITIVE,0.9998177886009216
You should come to Jacksonville Florida plz,NEGATIVE,0.9633045196533203
1521 I forgot the lyrics,NEGATIVE,0.9996840953826904
Yoooo fire,NEGATIVE,0.7343780994415283
Could u change a translation they are trying to mislead you,NEGATIVE,0.9986932873725891
Could u change a translation they are trying to mislead you,NEGATIVE,0.9986932873725891
You have proved with your own experience that China is no longer what the Western media describes,NEGATIVE,0.9708889722824097
I cant believe you dont know Speed Jackson,NEGATIVE,0.9895578026771545
Why havent I seen this side of China before,NEGATIVE,0.9623059034347534
55325 Too abstract,NEGATIVE,0.9994804263114929
2213 Ishowspee wait what happened Chinese fan the police said you have to gotoo many people Me sitting watching this thinkingWel thst kibda sounds like a you problem and not a ISHOWSPEED problem Just Joking,NEGATIVE,0.9967935681343079
It always the Santai gets me everytime D easy to remember the word,POSITIVE,0.9621208906173706
Your translator is not good he did something bad in translation,NEGATIVE,0.9995291233062744
big L for not smoking the cig,POSITIVE,0.9936472773551941
60449 lovely drive,POSITIVE,0.9991855025291443
The security here is excellent making people feel safe and comfortable,POSITIVE,0.9998679161071777
Steam rises from street vendors selling xiaolongbao soup dumplings,POSITIVE,0.9725878238677979
More and more foreign bloggers come to China not because of advertisement but because it is really convenient safe and interesting here,POSITIVE,0.98856121301651
Is it not delightful to have friends coming from distant quarters handpinkwaving,NEGATIVE,0.9997602105140686
welcome to Shanghai Shanghai is a beautiful city you can see the friendliness and prosperity of the Chinese,POSITIVE,0.999885082244873
Chinas social security is really high and the barbecue stalls in the early morning look so fragrant,NEGATIVE,0.9231338500976562
Your arrival is a recognition of Chinas development achievements and a reflection of the enhancement of Chinas soft power,POSITIVE,0.9998188614845276
imagine speed livestream in russia,POSITIVE,0.9974683523178101
52312 santai santai words but at least not minggir loe miskin,NEGATIVE,0.985521137714386
Painful to watch how bad the translator was I think the pink dye soaked into his brain,NEGATIVE,0.9997946619987488
Century Parks cherry blossoms bloom pink every spring,POSITIVE,0.9631703495979309
The Chinese Century is upon us,POSITIVE,0.9977211356163025
Shanghai Disneyland brings magic to kids and adults alike,POSITIVE,0.9998146891593933
Welcome to China,POSITIVE,0.9998311996459961
The live broadcast of IShowSpeeds travel in China makes foreigners know the real China,POSITIVE,0.9981252551078796
what stream is this,POSITIVE,0.7319135069847107
Make Chinese great again,POSITIVE,0.9998871088027954
Shanghais skyline dazzles with skyscrapers like the Oriental Pearl Tower,POSITIVE,0.9993963241577148
42255 hire them,POSITIVE,0.9227521419525146
China is a great place with vast land and abundant resources,POSITIVE,0.9997921586036682
Pls ask ur bodyguard not to say rang kai in chinese Its rude and it doesnt mean excuse me,NEGATIVE,0.9985583424568176
14655 bro has Ronnie Coleman pants,NEGATIVE,0.9510361552238464
51250 xx face without mask,POSITIVE,0.9818322658538818
The Bund under the night sky is the most beautiful scenery in Shanghai and some regrets were not reflected in the live broadcast,POSITIVE,0.9191261529922485
Btw the Chinese people like ur bodyguard guys We all think theyre cute Just dont know who taught them that word,NEGATIVE,0.9969639182090759
What does it mean,NEGATIVE,0.9827368259429932
11224 I went to that restaurant today lol,NEGATIVE,0.9195873141288757
Chinas safe social environment rich culture and delicious food are so attractive,POSITIVE,0.9998736381530762
My grandma is in Shanghai Actually,POSITIVE,0.9958384037017822
Beautiful China can finally get fair publicity,POSITIVE,0.9986724853515625
speed is very respectful but i do feel bad for some of the people who are dragged into chaos speeds guards stopping the people on bicycles so speed can cross the road They are probably thinking how rude what makes him so special The two woman chilling in the cafe having to listen to all of speeds fans begging for a selfie and some doing backflips and break dancing I feel like their evening was ruined They cant talk amongst the chaos They cant even leave I dont understand how people can be so crazy and rude Chillllll,NEGATIVE,0.9992030262947083
That translator is rude and unprofessional and he didnt know what his job supposed to do speed wasted his money for him,NEGATIVE,0.996218740940094
Through the live video of the speed we can see that China is developing very fast Our life and travel are very convenient,POSITIVE,0.9863210320472717
Thank you for coming to China,POSITIVE,0.999841570854187
Looking forward to more exchanges between China and the United States,POSITIVE,0.9982325434684753
Bro you stream 6 Hour,POSITIVE,0.9680899977684021
Billions of dollars of State Department antiChina propaganda crumbling after one Speed stream,NEGATIVE,0.9995546936988831
Hi Speed buy a pair of translating glasses in China Tell your bodyguard DO NOT PUSH AWAY PEOPLE OK Its very very rude,NEGATIVE,0.9146404266357422
4740 what song is that,NEGATIVE,0.9452551007270813
IShowSpeeds live streaming of travel in China allows people from various countries to get to know the real China,POSITIVE,0.9972924590110779
Relax bro hes having fun why cant you be loud in public I know its disruptive but hes doing him,POSITIVE,0.9847396612167358
why cant you be loud in public bruh,NEGATIVE,0.9783958792686462
Shout out to speed security team mn,NEGATIVE,0.5857354402542114
Darren Liang the An Ba Tu Kangs right hand,POSITIVE,0.9912863373756409
Only through peopletopeople diplomacy can we truly see the real China,POSITIVE,0.990227460861206
Who do timestamps here Lets upvote like that commenti didnt see any,NEGATIVE,0.9996474981307983
the last driver said many fake things about China and Chinese copshe didnt show respect to speed and the stream,NEGATIVE,0.9993265867233276
Jackson Wang,POSITIVE,0.7242147326469421
The marriage market its stage,NEGATIVE,0.9750638604164124
The Bund lights up at night blending history with modernity,POSITIVE,0.99785977602005
Thank you very much for coming to my hometown Zhengzhou China,POSITIVE,0.9998445510864258
